person,personLabel,dob,dod,citizenshipLabel,placeOfDeathLabel,mannerOfDeathLabel,causeOfDeathLabel,killerLabel
http://www.wikidata.org/entity/Q15429208,Jak Sayabalyan,1888-06-01T00:00:00Z,1915-01-01T00:00:00Z,,Ankara,,Armenian Genocide,
http://www.wikidata.org/entity/Q785936,Rafael Uribe Uribe,1859-04-12T00:00:00Z,1914-10-15T00:00:00Z,Colombia,Bogotá,,stab wound,
http://www.wikidata.org/entity/Q12688,Jean Jaurès,1859-09-03T00:00:00Z,1914-07-31T00:00:00Z,France,Paris,,Assassination of Jean Jaurès,Raoul Villain
http://www.wikidata.org/entity/Q12688,Jean Jaurès,1859-09-03T00:00:00Z,1914-07-31T00:00:00Z,France,Paris,,Assassination of Jean Jaurès,Raoul Villain
http://www.wikidata.org/entity/Q1495566,Gaston Calmette,1858-07-30T00:00:00Z,1914-03-17T00:00:00Z,France,Boulevard Victor-Hugo,,,
http://www.wikidata.org/entity/Q46992353,Bonyu Lungov,1869-01-01T00:00:00Z,1913-03-12T00:00:00Z,Bulgaria,Edirne,,,
http://www.wikidata.org/entity/Q1826849,José María Pino Suárez,1869-09-08T00:00:00Z,1913-02-22T00:00:00Z,Mexico,Mexico City,,gunshot wound,
http://www.wikidata.org/entity/Q5725128,Belisario Torres,1863-09-04T00:00:00Z,1912-01-21T00:00:00Z,Ecuador,Quito,,,
http://www.wikidata.org/entity/Q1265935,Petro Nini Luarasi,1864-04-22T00:00:00Z,1911-08-17T00:00:00Z,Ottoman Empire,Ersekë,,poison,
http://www.wikidata.org/entity/Q1265935,Petro Nini Luarasi,1864-04-22T00:00:00Z,1911-08-17T00:00:00Z,Ottoman Empire,Ersekë,,poison,
http://www.wikidata.org/entity/Q548960,David Graham Phillips,1867-10-31T00:00:00Z,1911-01-24T00:00:00Z,United States,New York City,,,
http://www.wikidata.org/entity/Q548960,David Graham Phillips,1867-10-31T00:00:00Z,1911-01-23T00:00:00Z,United States,New York City,,,
http://www.wikidata.org/entity/Q6008459,Ahmet Samim,1884-01-01T00:00:00Z,1910-01-01T00:00:00Z,Ottoman Empire,Istanbul,,,
http://www.wikidata.org/entity/Q470334,Euclides da Cunha,1866-01-20T00:00:00Z,1909-08-15T00:00:00Z,Brazil,Rio de Janeiro,,firearm,Dilermando de Assis
http://www.wikidata.org/entity/Q3826876,Hasan Fehmi Bey,1874-01-01T00:00:00Z,1909-04-06T00:00:00Z,Ottoman Empire,Istanbul,,,
http://www.wikidata.org/entity/Q3653165,Arpiar Arpiarian,1851-12-21T00:00:00Z,1908-02-12T00:00:00Z,Ottoman Empire,Cairo,,,
http://www.wikidata.org/entity/Q3653165,Arpiar Arpiarian,1851-12-21T00:00:00Z,1908-02-12T00:00:00Z,Ottoman Empire,Cairo,,,
http://www.wikidata.org/entity/Q3653165,Arpiar Arpiarian,1851-12-21T00:00:00Z,1908-02-12T00:00:00Z,Ottoman Empire,Cairo,,,
http://www.wikidata.org/entity/Q4723816,Alfredo Luís da Costa,1883-11-24T00:00:00Z,1908-02-01T00:00:00Z,Kingdom of Portugal,Lisbon,,gunshot wound,police
http://www.wikidata.org/entity/Q333411,Ilia Chavchavadze,1837-11-08T00:00:00Z,1907-09-12T00:00:00Z,Russian Empire,Tsitsamuri,,,
http://www.wikidata.org/entity/Q333411,Ilia Chavchavadze,1837-11-08T00:00:00Z,1907-09-12T00:00:00Z,Russian Empire,Tsitsamuri,,,
http://www.wikidata.org/entity/Q59211080,Józef Drzewiecki,1860-11-26T00:00:00Z,1907-04-13T00:00:00Z,,Warsaw,,gunshot wound,
http://www.wikidata.org/entity/Q6764470,Marinos Antypas,1872-01-01T00:00:00Z,1907-03-08T00:00:00Z,Greece,Pyrgetos,,,
http://www.wikidata.org/entity/Q4452450,Nikolay Tatarov,1877-01-01T00:00:00Z,1906-04-04T00:00:00Z,Russian Empire,Warsaw,,,
http://www.wikidata.org/entity/Q4452450,Nikolay Tatarov,1877-01-01T00:00:00Z,1906-04-04T00:00:00Z,Russian Empire,Warsaw,,,
http://www.wikidata.org/entity/Q5719244,Gustav Esmann,1860-08-17T00:00:00Z,1904-09-04T00:00:00Z,Kingdom of Denmark,Copenhagen,,gunshot wound,
http://www.wikidata.org/entity/Q255820,Draga Mašin,1861-09-23T00:00:00Z,1903-06-11T00:00:00Z,Serbia,Belgrade,,gunshot wound,
http://www.wikidata.org/entity/Q6965625,Narciso Gener Gonzales,1858-08-05T00:00:00Z,1903-01-19T00:00:00Z,United States,Columbia,,,James Tillman
http://www.wikidata.org/entity/Q12744319,Ștefan Mihăileanu,1859-01-01T00:00:00Z,1900-07-22T00:00:00Z,Romania,Bucharest,,,
http://www.wikidata.org/entity/Q2250278,Q2250278,1842-12-06T00:00:00Z,1898-03-06T00:00:00Z,Kingdom of Italy,Rome,,,
http://www.wikidata.org/entity/Q935407,Aleko Konstantinov,1863-01-01T00:00:00Z,1897-05-24T00:00:00Z,Bulgaria,Radilovo,,,
http://www.wikidata.org/entity/Q935407,Aleko Konstantinov,1863-01-13T00:00:00Z,1897-05-24T00:00:00Z,Bulgaria,Radilovo,,,
http://www.wikidata.org/entity/Q935407,Aleko Konstantinov,1863-01-01T00:00:00Z,1897-05-23T00:00:00Z,Bulgaria,Radilovo,,,
http://www.wikidata.org/entity/Q935407,Aleko Konstantinov,1863-01-13T00:00:00Z,1897-05-23T00:00:00Z,Bulgaria,Radilovo,,,
http://www.wikidata.org/entity/Q4710575,Albert Jennings Fountain,1838-10-23T00:00:00Z,1896-02-01T00:00:00Z,United States,Doña Ana County,,,
http://www.wikidata.org/entity/Q313833,Stefan Stambolov,1854-01-30T00:00:00Z,1895-07-18T00:00:00Z,Bulgaria,Sofia,,,
http://www.wikidata.org/entity/Q313833,Stefan Stambolov,1854-01-30T00:00:00Z,1895-07-18T00:00:00Z,Bulgaria,Sofia,,,
http://www.wikidata.org/entity/Q3188356,Jules-Hippolyte Percher,1857-10-07T00:00:00Z,1895-03-01T00:00:00Z,France,Neuilly-sur-Seine,,,
http://www.wikidata.org/entity/Q118911354,Thomas Jefferson Goodale,1830-01-01T00:00:00Z,1894-07-19T00:00:00Z,United States,Fish Springs,,gunshot wound,
http://www.wikidata.org/entity/Q1178058,Miša Dimitrijević,1846-02-12T00:00:00Z,1890-01-04T00:00:00Z,Hungary,Novi Sad,,,Jaša Tomić
http://www.wikidata.org/entity/Q1178058,Miša Dimitrijević,1846-02-12T00:00:00Z,1890-01-04T00:00:00Z,Austrian Empire,Novi Sad,,,Jaša Tomić
http://www.wikidata.org/entity/Q6752511,Manuel Corchado y Juarbe,1840-09-12T00:00:00Z,1884-11-30T00:00:00Z,Spain,Madrid,,,
http://www.wikidata.org/entity/Q642382,George Brown,1818-11-29T00:00:00Z,1880-05-09T00:00:00Z,Canada,Toronto,,,
http://www.wikidata.org/entity/Q642382,George Brown,1818-11-29T00:00:00Z,1880-05-09T00:00:00Z,Canada,Toronto,,,
http://www.wikidata.org/entity/Q22017189,Charles de Young,1846-01-08T00:00:00Z,1880-04-23T00:00:00Z,United States,San Francisco,,,
http://www.wikidata.org/entity/Q6121151,Santiago Sierra Méndez,1850-01-01T00:00:00Z,1880-01-01T00:00:00Z,Mexico,,,,
http://www.wikidata.org/entity/Q434730,Gabriel García Moreno,1821-12-24T00:00:00Z,1875-08-06T00:00:00Z,Ecuador,Quito,,gunshot wound,
http://www.wikidata.org/entity/Q3929170,Raffaele Sonzogno,1829-06-23T00:00:00Z,1875-02-06T00:00:00Z,Kingdom of Italy,Rome,,stabbing,
http://www.wikidata.org/entity/Q5528854,Gaylord J. Clarke,1836-02-25T00:00:00Z,1870-12-07T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q39081252,Gonzalo Castañón,1834-12-02T00:00:00Z,1870-02-01T00:00:00Z,Spain,Key West,,,
http://www.wikidata.org/entity/Q39081252,Gonzalo Castañón,1834-12-02T00:00:00Z,1870-02-01T00:00:00Z,Spain,Key West,,,
http://www.wikidata.org/entity/Q714788,Victor Noir,1848-07-27T00:00:00Z,1870-01-10T00:00:00Z,France,Paris,,gunshot wound,Pierre Napoleon Bonaparte
http://www.wikidata.org/entity/Q4709998,Albert D. Richardson,1833-10-06T00:00:00Z,1869-12-02T00:00:00Z,United States,New York City,,,
http://www.wikidata.org/entity/Q2119451,Thomas D'Arcy McGee,1825-04-13T00:00:00Z,1868-04-07T00:00:00Z,Canada,Ottawa,,firearm,Patrick J. Whelan
http://www.wikidata.org/entity/Q2119451,Thomas D'Arcy McGee,1825-04-13T00:00:00Z,1868-04-07T00:00:00Z,United Kingdom of Great Britain and Ireland,Ottawa,,firearm,Patrick J. Whelan
http://www.wikidata.org/entity/Q2119451,Thomas D'Arcy McGee,1825-04-13T00:00:00Z,1868-04-07T00:00:00Z,Province of Canada,Ottawa,,firearm,Patrick J. Whelan
http://www.wikidata.org/entity/Q2119451,Thomas D'Arcy McGee,1825-04-13T00:00:00Z,1868-04-07T00:00:00Z,Lower Canada,Ottawa,,firearm,Patrick J. Whelan
http://www.wikidata.org/entity/Q5171446,Cornelius Springer Hamilton,1821-01-02T00:00:00Z,1867-12-22T00:00:00Z,United States,Marysville,,blunt trauma,
http://www.wikidata.org/entity/Q5171446,Cornelius Springer Hamilton,1821-01-02T00:00:00Z,1867-12-21T00:00:00Z,United States,Marysville,,blunt trauma,
http://www.wikidata.org/entity/Q554358,Barbu Catargiu,1807-11-07T00:00:00Z,1862-06-20T00:00:00Z,Principality of Wallachia,Bucharest,,deliberate murder,
http://www.wikidata.org/entity/Q9370513,Walery Łoziński,1837-01-15T00:00:00Z,1861-01-31T00:00:00Z,,Lviv,,meningitis,
http://www.wikidata.org/entity/Q9370513,Walery Łoziński,1837-01-15T00:00:00Z,1861-01-31T00:00:00Z,,Lviv,,infectious disease,
http://www.wikidata.org/entity/Q9370513,Walery Łoziński,1837-01-15T00:00:00Z,1861-01-31T00:00:00Z,,Lviv,,meningitis,
http://www.wikidata.org/entity/Q9370513,Walery Łoziński,1837-01-15T00:00:00Z,1861-01-31T00:00:00Z,,Lviv,,infectious disease,
http://www.wikidata.org/entity/Q9370513,Walery Łoziński,1837-01-15T00:00:00Z,1861-01-30T00:00:00Z,,Lviv,,meningitis,
http://www.wikidata.org/entity/Q9370513,Walery Łoziński,1837-01-15T00:00:00Z,1861-01-30T00:00:00Z,,Lviv,,infectious disease,
http://www.wikidata.org/entity/Q9370513,Walery Łoziński,1837-01-15T00:00:00Z,1861-01-30T00:00:00Z,,Lviv,,meningitis,
http://www.wikidata.org/entity/Q9370513,Walery Łoziński,1837-01-15T00:00:00Z,1861-01-30T00:00:00Z,,Lviv,,infectious disease,
http://www.wikidata.org/entity/Q19668217,Joseph Mansfield,1828-01-01T00:00:00Z,1854-06-23T00:00:00Z,United States,Stockton,,,
http://www.wikidata.org/entity/Q1292340,Edward Gilbert,1819-01-01T00:00:00Z,1852-08-02T00:00:00Z,United States,Sacramento,,,James W. Denver
http://www.wikidata.org/entity/Q2871171,Auguste Dupont,1798-10-05T00:00:00Z,1850-08-20T00:00:00Z,France,Coulounieix-Chamiers,,gunshot wound,
http://www.wikidata.org/entity/Q257953,Margaret Fuller,1810-05-23T00:00:00Z,1850-07-19T00:00:00Z,United States,Fire Island,,drowning,
http://www.wikidata.org/entity/Q257953,Margaret Fuller,1810-05-23T00:00:00Z,1850-07-19T00:00:00Z,United States,Fire Island,,drowning,
http://www.wikidata.org/entity/Q257953,Margaret Fuller,1810-05-23T00:00:00Z,1850-07-19T00:00:00Z,United States,Fire Island,,drowning,
http://www.wikidata.org/entity/Q5460859,Florencio Varela,1808-01-01T00:00:00Z,1848-03-20T00:00:00Z,Argentina,Montevideo,,stabbing,
http://www.wikidata.org/entity/Q21182991,John Hampden Pleasants,1797-01-04T00:00:00Z,1846-03-01T00:00:00Z,United States,,,,
http://www.wikidata.org/entity/Q2833633,Alexandre Dujarrier,1815-06-20T00:00:00Z,1845-03-11T00:00:00Z,France,Paris,,shot to the head,
http://www.wikidata.org/entity/Q7200,Alexander Pushkin,1799-06-06T00:00:00Z,1837-02-10T00:00:00Z,Russian Empire,Saint Petersburg,,gunshot wound,Georges-Charles de Heeckeren d'Anthès
http://www.wikidata.org/entity/Q7200,Alexander Pushkin,1799-06-06T00:00:00Z,1837-02-10T00:00:00Z,Russian Empire,Saint Petersburg,,gunshot wound,Georges-Charles de Heeckeren d'Anthès
http://www.wikidata.org/entity/Q574437,Armand Carrel,1800-05-08T00:00:00Z,1836-07-25T00:00:00Z,France,Saint-Mandé,,,
http://www.wikidata.org/entity/Q2269413,Líbero Badaró,1799-11-13T00:00:00Z,1830-11-21T00:00:00Z,Brazil,São Paulo,,,
http://www.wikidata.org/entity/Q2269413,Líbero Badaró,1799-11-13T00:00:00Z,1830-11-21T00:00:00Z,Brazil,Empire of Brazil,,,
http://www.wikidata.org/entity/Q6228483,John Daly Burk,1775-01-01T00:00:00Z,1808-01-01T00:00:00Z,United States,,,,
http://www.wikidata.org/entity/Q319684,Rigas Velestinlis,1757-01-01T00:00:00Z,1798-06-24T00:00:00Z,Ottoman Empire,Belgrade,,hanging to death,
http://www.wikidata.org/entity/Q2853875,Antoine Dorfeuille,1754-12-01T00:00:00Z,1795-05-05T00:00:00Z,France,Lyon,,,
http://www.wikidata.org/entity/Q122290,Jean-Paul Marat,1743-05-24T00:00:00Z,1793-07-13T00:00:00Z,France,Paris,,stab wound,Charlotte Corday
http://www.wikidata.org/entity/Q345620,Juan de la Cosa,1450-01-01T00:00:00Z,1510-03-10T00:00:00Z,Crown of Castile,Turbaco,,poison,
http://www.wikidata.org/entity/Q345620,Juan de la Cosa,1470-01-01T00:00:00Z,1510-03-10T00:00:00Z,Crown of Castile,Turbaco,,poison,
